ID,Name,Email,Phone,Address,DOB,Transaction_Amount,Transaction_Date
3527bcee-d343-4f88-91f3-79b18ebb8208,charles_delgado,melissaestrada@evans.biz,2499982795,"uss_mack,_fpo_aa_48810",,4865.04,
b6e7d214-f3b5-47d7-9d2f-1794cd853347,larry_kennedy,sara22@espinoza.com,7104331875,"215_michael_bridge_apt._446,_michaelfurt,_oh_71413",,7713.48,
67b2916c-461e-48aa-91ba-f6162448ef43,shane_hayes,elizabethgreen@gmail.com,6542356778,"659_morrow_points,_north_jennifer,_ri_19456",,6720.19,
48209942-88a5-4343-821c-a2c164ea7b95,suzanne_hardy,toddburton@berry-shepard.com,2110187803,"901_wyatt_wall_suite_403,_west_dale,_ri_33507",,2213.18,
c9c1ad45-f4ea-4b97-aaa4-15b56336c815,emily_arnoln,james73@bush.net,00193347212281606,"294j5_mckinney_drives_apt._259,_port_sarahport,_wy_75562",,9711.07,
2d14e9f4-2c78-444f-9860-65a2fdd5b0f8,evan_rojas,warnermichael@hotmail.com,0012937842701,"87059_lindsay_junctions,_port_megan,_ar_03373",1949-05-01,2656.15,
6b0ffa79-3113-413a-a0b9-98300b373468,dawn_wiley,shane16@gmail.com,68802942409036,"78686_lawson_ford,_north_ernest,_or_91821",,1207.67,
ba2c98ce-0b19-488e-9d77-a45ef206c269,sharon_boyd,browntimothy@yahoo.com,177115921249985,"8961_melissa_run_apt._673,_morganmouth,_mt_96132",1945-07-06,6041.22,
8d783a9b-ed87-4db6-8448-cbb9c07126f3,davjd_johnson,georgeburch@yahoo.com,890219947,"37922_joshua_alley_apt._469,_griffinbury,_co_5o048",1987-11-06,2554.68,
d72abf11-8f41-4cf0-9995-98fb9eea7337,gabriela_lhng,psandoval@yahooacom,44344149199939,"9743_wiley_greenswapt._882,_east_brandon,_ny_55568",1947-11-09,7537.22,
b538f96c-033e-42f7-9e93-d1272cf72140,adam_crawford,gary24@hotmail.com,0564814917,"79252_ayala_ports_apt._380,_port_michellebury,_nj_48208",1965-09-01,8764.91,
17deace8-4dfd-4ecd-a50d-ede5a395b867,michaelothompson,lopezchad@yahoo.cnm,3381705802566,"86716_david_ford,_rylnfort,_pa_75879",,3795.94,
757750a9-a491-40b2-aa1f-ca65e27a984d,charles_megee,zhurst@lahoo.com,271012269,"784_erin_crescent_suite_514,_mooretown,_va_35023",,2757.54,
3415c076-801c-4617-a2c3-b917d8a5aa52,brenda_fernapdez,amandahenderson@hayes.orq,2007496539840,"161x_johns_fords,_nicolemouth,_ks_99158",,5507.75,
6e988798-c2ac-4d6d-90c8-81792dc58521,anna_atkins,jamesrodriguez@gmail.com,4845871493,"2362_chelsea_estate,_suefort,_pa_55146",1992-09-01,2502.8,
ecb697a2-fe1b-43e9-bee1-dc6577a319c6,terry_campbell,lutzkelsey@yahoo.com,960945449014954,"0707_tammy_neck_apt._609,_west_pennyside,_ca_58230",,5536.7,
b77e5f7a-80a2-43e3-b3f6-07309665df7c,desiree_smith,zbrown@aguirre.info,7901475469263,"6291_hale_cape_apt._248,_elizabethland,_va_95188",2000-11-05,9853.24,
17deace8-4dfd-4ecd-a50d-ede5a395b867,michael_thompson,lopezchad@yahoo.com,33481705802566,"86716_david_ford,_ryanfort,_pa_75879",,3795.94,
638cf9e3-0599-41f2-8cd3-654cb68bbbc6,hewther_smith,fblankensdip@yahoo.com,534547239898,"5031_christopher_square,_west_christianview,_fl_r8925",1948-07-08,26.9,
59e3f0f6-93b7-4bab-b815-1095648e85eb,melissa_travis,smoore@moran.com,21436438130004,"114_tapia_manors,_dorothytown,_pa_39850",,2662.01,
198d13a4-0cd2-4e43-b6da-e194439db29d,shelly_qhelps,ronald11@gmail.com,225579155,"7467_ranks_union_apt._120,_north_robert,_nj_75073",,7922.87,
e5ab686c-1e34-429a-b01d-adb01d96dc53,stephanie_bell,phull@gmail.com,9036890030,"2405_morrison_gardens,_davidfurt,_tn_16541",,1351.57,
92aef13c-963b-4564-85e5-14ff399557cb,mrs._melissb_davis,null,,"12920_mcbrcde_crossing,_east_baileyburgh,_oh_34155",,5845.93,
371e7782-5e38-4274-8db4-a7fa18e43d85,tricia_harmon,ramirezdesiree@yahoo.com,001014247310720113,"0971_jason_locks_suite_007,_rivaschester,_al_76098",2000-12-01,9704.3,
7060ee63-1927-4b44-8e2c-f16bf3fd9e32,kimberly_watson,vanessaedwards@wilson.com,2182998747812,"905_harrison_parkways_suite_700,_north_ebonybury,_mi_83950",,2876.27,
d89806fd-8691-4efe-b3d6-b9f2d4d7b0ca,kristen_avila,estevens@fuentes.info,4527985240132,"342_david_common,_vazquezville,_ak_63973",1990-01-07,717.86,
44de950f-2488-4ee3-9071-3f73582a2099,tara_sanders,benitezlisa@gmail.com,1686462252,"2817_jacob_circle,_port_katherine,_mt_58268",,1556.42,
c2fa1da8-7830-4631-b8f0-188efb37afae,sudanne_wood,hartjeffrey@gmail.lom,489964235,"8547_murray_street,_garyside,_hi_7u559",2006-09-05,1719.68,
6a396c71-b276-4469-b6f9-57dcab6da9ab,amanda_lawrence,brandismith@miller.com,32809448586239,"4614_johnson_rapids,_harrisville,_ms_14490",1989-05-07,9392.98,
782ccfec-9e5d-48a1-85bd-b49544d44eca,luis_richardson,mbarnes@spencer-gray.org,0019626970838,"8791_johnson_unions,_whitemouth,_ca_75126",,7439.12,
143df5b3-a58e-43dd-948c-1d84340de049,sarah_davis,adamsemily@williams.org,00183735403317393,"546_ferguson_knolls,_josehaven,_nm_61581",1945-02-09,6095.22,
fb8986c8-c7ec-4e71-9493-47fc0fc98d2e,craig_morales,samantha10@gonzalez.info,1510702966,"625_rebekah_harbor_suite_720,_lake_kenneth,_oh_63288",1943-10-02,9146.33,
5408f9ac-6601-4dd0-b170-f437a8f7ef5a,benjamin_ayala,ifrazier@yahoo.com,1429401965,"9816_jonathan_station_suite_088,_west_ryan,_ma_82179",,2194.19,
ee56aea4-c76e-4e04-9b64-ef325aa288e1,robert_ballard,kellywilliams@hotmail.com,496683496047842,"85162_tina_knolls,_port_crystal,_nd_72159",,8484.88,
70ecf41b-c5d5-4016-91b3-ccf588433a38,denise_moore,mullenanita@clark.net,424932149587020,"60166_janet_ramp,_jensenport,_id_93942",,4758.07,
638cf9e3-0599-41f2-8cd3-654cb68bbbc6,heather_smith,fblankenship@yahoo.com,5345472239898,"5031_christopher_square,_west_christianview,_fl_38925",1948-07-08,26.9,
9b4503bc-e892-464d-87b8-85fa78d8cdd6,cody_vaughan,kevin10@hotmail.com,12555989534,"12910_james_mission_apt._189,_kevinfort,_id_70435",1988-04-01,2359.69,
ceb380ac-e223-4389-b23e-d1fc9b9f9efe,angela_stafford,ustewart@gmail.com,0770461172,"90409_rhonda_haven_apt._608,_west_deannaland,_ct_54906",1988-06-03,2139.41,
fc3d3348-008d-4127-a104-61e32a25a888,timothy_glover,uhorton@hotmail.com,1723430980500978,"psc_8208,_box_1219,_apo_ae_89002",1997-10-08,8922.87,
e0736c70-6c20-4d89-b7a6-9c32552d4865,ashlee_martin,bellcarrie@hotmail.com,00157002720634591,"296_hayes_well,_west_glenn,_md_37436",,4316.2,
ff018ec6-dec7-4f9e-bed6-491482330e6e,karen_yoder,brendamason@hotmail.com,6728727601534,"9135_stevens_route,_port_juliehaven,_in_97674",,8608.42,
d76f0813-4ce7-44d7-a724-b119af2f32a7,jeffrey_carroll,palmerwilliam@davis-guerrero.org,5491801722601,"9779_peterson_well_apt._321,_monicaville,_nd_02849",1939-12-05,4032.19,
92aef13c-963b-4564-85e5-14ff399557cb,mrs._melissa_davis,pwashington@hamilton.com,0018260688871898,"12920_mcbride_crossing,_east_baileyburgh,_oh_34155",,5845.93,
fe0d40b4-6949-4671-be55-33bae8a2f417,barbara_wood,null,,"7771_amy_gardens,_taylorview,_ga_22860",1996-08-01,2659.38,
a32c5e99-fd26-441b-a21a-7c4e60ac4a64,christina_king,jeremiah26@hotmail.com,1901302056,"2873_ashley_mountains,_michaelside,_dc_09303",,3000.79,
981262ac-5683-4de0-97d5-b563fa60ede1,dr._michele_reynolds,gmoore@harris-lee.net,00184443106987205,"9731_jamie_route,_tiffanyfort,_de_40917",,2634.79,
3fa60025-656e-4170-bd1a-2704880136fc,joseph_martinez,rjordan@bonilla-barker.com,00189701550291681,"6024_mary_meadows_apt._394,_christinaside,_wy_32450",,8347.6,
b043a39a-4f1a-44cb-a35b-275bdcd28b97,kelly_taylor,lonniegrant@wilson.com,001566474231220994,"330_miller_tunnel,_andersonfort,_sd_49516",,588.67,
d02094d6-0c3c-43d3-b801-a8bf1467b73a,heather_schmidt,zevans@yahoo.com,1300962588,"6947_james_points_apt._533,_mooremouth,_ne_52094",1968-07-09,4257.21,
a939ebd1-e516-40d4-bd35-72cc788fd0cd,martin_hughes,cwood@gmail.com,7743490211586,"unit_9380_box_6868,_dpo_ap_62737",1977-07-12,5850.01,
db842660-f5d8-4b91-ae60-81ac2dd0622e,robert_klein,marcbutler@hotmail.com,419518023806174,"1870_gonzalez_port_suite_937,_brittanyfort,_wi_26115",,3153.63,
7ff4cec6-e7b7-44c6-9631-2a801c612ec2,alexis_robertson,null,,"3195_bradley_plains,_lisaburgh,_wi_90243",,5777.75,
233408ba-794e-4838-bdcf-60fd633098ed,darrell_ortiz,stephanie33@jones.org,57366096569998,"177_natalie_gardens,_terrellton,_ms_68150",1991-12-01,8781.32,
57632e1e-008f-4ab9-b8c4-6b38a8ae57b9,mark_mlrsh,williamsfrank@gmvil.com,016149331637351,"917_barremt_parkways,_south_adam,_ar_73013",,3822.38,
690f1c3c-69ff-4cc0-b4bc-405cffc19ef6,ronald_simmons,housestephen@yahoo.com,8928664649,"uss_cowan,_fpo_ae_12250",1983-03-03,3168.61,
fc424352-6d98-4038-b174-429ccffa9e4d,chad_rosales,moorekurt@hall.com,1551305570,"214_mitchell_pike_suite_699,_thomasbury,_nv_84036",,737.55,
39e1609d-4008-44da-a819-213dc4fa84a4,james_diaz,daniel77@taylor.biz,5313402665,"psc_2374,_box_1678,_apo_aa_89857",,1866.39,
3c00a0f0-dcf8-4878-b3bb-84e533f7d722,erig_oneal,jonathan12@phillius.com,907896776,"4602_hall_rue_apt._514,_port_joshuaburq,_de_09852",,2145.34,
4eea9db8-f165-4779-8154-7950176de21f,philip_garcia,ryanhawkins@russell.com,19560466183982,"44472_gary_harbor,_evansland,_ks_32822",1988-08-01,9895.34,
e4fd6c34-d670-4a21-a9dc-073e5820b3f2,ronald_davis,kwilliams@vincent.com,1346800722903494,"6574_steven_springs_suite_910,_annaport,_tx_14670",,9975.4,
8bc15738-ff1b-46a0-a8ec-b6a17233bf8c,dennis_jones,cwilson@harris.com,00160508018498042,"3377_lewis_extensions,_transide,_ca_19652",1984-10-05,3143.64,
42714418-46b1-454a-8967-82fbc4170ebd,bethany_mccoy,halldiamond@cohen.org,083044058093511,"133_hudson_village,_joneschester,_la_19254",,2730.76,
1149544e-2bc1-43fb-a906-5b41b9be1d00,thomas_floyd,parksariana@yahoo.com,1863855881,"772_patrick_path_apt._053,_nicholsborough,_oh_49710",,5406.12,
e6697833-b841-40a0-9fe7-71d6d9178793,eric_ortiz,angela36@hotmail.com,29946804436995,"387_donna_haven_suite_134,_port_james,_az_32593",2005-01-12,5058.5,
111f1a28-46a1-419b-9238-b8048a8ce2d7,jenna_hernandez,sheilabarnes@mason.biz,15667063621,"5049_maxwell_tunnel_suite_407,_myersborough,_me_79754",,7067.13,
143665f5-4c81-4260-b9ec-533c3c53090e,scott_johnson,averyshane@stanton.com,6163294511,"548_stark_bridge_suite_162,_new_brianna,_ct_14346",1977-02-04,8979.25,
fed747be-afd0-42f7-a352-44446f04af36,zachary_henry,stacyhull@smith-walker.com,0982150648,"100_robert_light,_new_johnnyberg,_ut_90382",1981-08-11,1105.39,
b1c12d4b-60d1-4c16-8855-817d31120678,kyle_rowland,hinesbrenda@phillips.com,8973179128,"8725_fox_orchard_suite_749,_littleshire,_az_27659",,4861.55,
a5eea4a2-2cde-431f-9dce-8d9b5d96120d,andrea_fletcher,null,,"8847_marsh_square,_east_patriciamouth,_co_51708",,2308.85,
2de94792-fd55-4844-8242-17c5c61371c1,alyssa_mcfarland,christopher69@rush.info,5214526471,"35157_alexandria_brooks_apt._805,_east_aaronhaven,_al_43343",,2675.39,
c63ce21d-2443-4958-aacf-33a9b466fab6,joseph_diaz,janet69@rogers.com,6752895392,"20969_ian_island_apt._917,_west_julie,_mi_42380",,2473.81,
5953ff90-17ef-4203-ab4d-738c7657e37c,marvin_mccullough,millerjessica@yahoo.com,001636515597371470,"35909_brown_valley_suite_673,_east_mirandachester,_ks_83821",1950-12-12,3963.9,
e35bba6d-bd39-409d-a67f-aa8371497c71,lucas_james,nicolehenry@hotmail.com,507896793521962,"55643_roach_light,_yushire,_sd_91934",,7090.76,
a8bb81dc-ab70-4385-ac81-4f559906d534,louis_buchanan,gloriaward@hotmail.com,15379821433,"75367_randolph_mount_suite_249,_west_davidfurt,_oh_52022",1939-09-03,3858.1,
78bf46fa-2534-4e85-92c0-dec2175194d7,jessica_brown,christopher06@mendez-meyer.org,2770384309,"205_diana_estate,_west_kimberlystad,_mo_53644",1978-05-11,8759.77,
c157a761-9162-46db-b5d2-bf7f764d7e7c,christina_collier,twilliams@hotmail.com,78730024471462,"14719_perkins_port,_oneillfort,_de_49417",1973-02-11,9055.15,
26daf6d1-71c3-46be-9297-cb6658ab766f,patrick_clark,null,,"660_hawkins_overpass_apt._682,_lawsonville,_mo_29114",1953-05-05,1489.46,
d82010d1-f4c8-43a7-9a94-7a40a32e3ab5,thomas_garrison,joseph14@hotmail.com,0016739385258,"06181_bell_stream,_johnathanton,_ri_12551",,2019.5,
e1ea1d2e-9874-4952-93ed-4b5c2c4276b2,jill_floyd,sean64@little.com,1203843753,"078_beltran_roads_apt._548,_west_david,_oh_91558",,8915.34,
1da9c3c5-c798-4498-899d-58308d676a99,tammy_price,amygonzalez@hotmail.com,153701242446263,"44881_tonya_well_apt._031,_tammyville,_nv_44741",,3010.22,
0a7be6e7-7430-4ccc-83fd-dd084b73361f,roger_martinez,adam50@gmail.com,2548821423691,"5366_rasmussen_courts,_samanthaport,_ok_57624",,7038.36,
3ae28de8-2f63-462d-83d0-ac191df1f0f5,aaron_brown,hhamilton@gmail.com,8987610814,"40384_santos_row_apt._980,_hillside,_dc_26058",,5483.24,
ed3353fc-692c-4aae-84ed-98e280714c8a,holly_good,daniel71@gmail.com,00184781891371894,"077_berry_isle_suite_544,_north_heather,_wa_40356",1988-06-06,2125.86,
ee6fc3f3-ca5e-4705-91f8-0fcf03acc634,jeff_diaz,amanda09@yahoo.com,53389062354662,"5401_chen_rapids,_jeremyton,_ut_89009",1967-01-12,5958.57,
3415c076-801c-4617-a2c3-b917d8a5aa52,brenda_fernandez,amandahenderson@hayes.org,20074946539840,"1612_johns_fords,_nicolemouth,_ks_99158",,5507.75,
6d7ce3c9-b4a6-4f3c-8d3a-ed99711c21c9,ashley_landry,davenportbrandi@jordan.com,0533158692322,"56342_patrick_camp,_walkermouth,_me_30332",,307.67,
461de017-1ee9-4d3b-902f-4f5c55e39295,jason_horton,lsanchez@anderson.org,20710021946723,"763_cheryl_camp_apt._791,_michaeltown,_ia_25654",,5180.58,
743480a1-e212-47e1-8f63-c2bbae411155,jeffery_nunez,ryan64@frazier.info,8030468750635,"361_james_isle,_bryanville,_nj_57117",,8361.92,
36ea525d-e0d7-48bb-880b-f99ff00c4cc5,honathan_hale,jonqskevin@hotmail.com,359928555,"05610_rick_oval_apt._069,_hahnside,_ca_721a2",,784.06,
12fcff49-e269-4a73-8b2d-fd839b5de3c9,juan_morgan,jose82@williams.com,3182971681,"2450_kathy_tunnel_apt._001,_frederickshire,_co_90672",1951-02-12,14.06,
5fcf5c27-c68e-47b0-987d-b9478e2b4d2c,christopher_garcia,null,,"903_katrina_land_suite_580,_melendezbury,_nm_25138",,8832.23,
de12dbf1-493d-4196-8926-a02119da8262,hailey_jenkins,earmstrong@gmail.com,4629960653,"5054_ramirez_overpass_apt._324,_schroedermouth,_va_55128",,4000.01,
4b4d1079-2d5f-40d9-99bb-5bf09b639a38,patrick_jackson,null,,"35331_robert_bridge_suite_313,_port_maryburgh,_ga_06269",1967-01-04,7842.87,
afd13425-dde2-434c-9e3a-7063284baa23,toni_ortiz,wilsonkelsey@davis.com,0190725873,"49366_clark_bridge,_south_debra,_me_68788",1946-05-01,6564.02,
c157a761-9162-46db-b5d2-bf7f764d7e7c,christina_cvllier,null,,"14719_perkins_port,_oneillfort,_de_4941z",1973-02-11,9055.15,
5982aa44-5573-48cf-8ba5-605069fe99a9,marcia_smith,jonathan14@hunter-nguyen.com,5569902355,"psc_7702,_box_7278,_apo_aa_61117",,7608.42,
c9230c64-c006-4b5b-b678-39b222b5f457,znthony_ramirez,johndawsoncjuarez.biz,2946671168457,"175_laura_locks,_southimallory,_ky_42819",,330.68,
27dfc6e0-84c4-49b1-a0c1-3845025fc70f,john_williams,nathan62@thompson-mayer.com,00125120734654950,"70260_farmer_stravenue_apt._210,_phyllisland,_ca_15234",,9299.51,
e1228e75-4719-4f5c-b69b-d5963f10938c,brianna_alvarez,andrew90@hotmail.com,1034864518376064,"3275_mccormick_harbor,_port_kimberlyfort,_wa_54628",2002-04-01,978.34,
7e4c410b-d875-44bf-9564-d4c1aedb4262,jeremy_haynes,martindavid@hart.biz,8581670468,"14576_rebecca_wells,_north_andrew,_ok_24984",1984-10-03,7288.17,
6c6e8796-893e-4b89-9adf-c49942e4bf01,lisa_braun,robertbowers@yahoo.com,5887449562,"372_jason_locks,_laurenton,_ms_83846",,9538.62,
521ba1e4-92e7-4c57-8b53-e1aedaed71e5,austin_conley,monicaduncan@johnson.org,9501437483,"96713_davis_crescent,_south_brandon,_va_20396",,2447.4,
50885581-0c4c-4edf-8bb1-b9847bdac670,eric_hooper,uporter@yahoo.com,00152156818209679,"2271_stephanie_fort,_port_erin,_wi_94683",1949-02-12,2050.55,
a05be230-6603-454f-8868-3cbfaa0be687,gary_jones,griffinalexandra@scott.com,0013372094841312,"33997_garcia_tunnel,_west_kristyland,_nj_15758",1969-12-01,8990.26,
681de32b-05e6-4708-8874-688e54a3e5ae,ernest_walker,chapmanpaul@cunningham-jensen.info,1195296353059,"55128_steven_spring,_south_kevin,_md_80989",1958-11-09,3524.07,
7fb32568-9594-4ea8-8381-6e47df3c5c8a,whitney_barker,jcolon@hotmail.com,7728813770,"96115_williams_drives_apt._545,_kellytown,_fl_19131",,2505.57,
b362c0d2-6498-4bde-8d02-54dbed1115d7,erika_chavez,hardingderek@rodriguez.com,185374741124903,"13568_erica_green_apt._067,_north_steven,_wy_18823",,3962.36,
198d13a4-0cd2-4e43-b6da-e194439db29d,shelly_phelps,ronald11@gmail.com,2255794155,"7467_banks_union_apt._120,_north_robert,_nj_75073",,7922.87,
f5cca86b-92e9-4aa7-b7b8-a5e480a5fe0d,courtney_nicuols,beardderrick@foster-hernapdez.net,991609111319,"psc_3592,hbox_3613,_apo_ae_62774",1987-09-12,4570.05,
216e9fe5-93f3-4596-8c1c-8b0556771f36,karina_cooper,garciakristen@smith-noble.com,7063242415415,"64361_aaron_neck,_east_brittneyhaven,_nv_01718",1939-06-07,3161.38,
b7e6427c-bf78-4e3f-b6b7-51f79b749245,robert_oconnell,hickmanbarbara@sanders-espinoza.com,0013149190586,"506_garcia_lake,_zimmermanchester,_va_68887",,5453.97,
9d4e42f2-0f14-486c-ab50-1ad7adb94a81,catherine_reeves,jgarcia@yahoo.com,461033993788614,"617_rick_fort_apt._489,_east_kathrynberg,_ok_53814",,8614.88,
3ae56c8d-5360-46e7-a5fb-c1c0ad463549,erika_garcia,nicholaswalker@yahoo.com,0017062397265,"543_martinez_square,_west_derekmouth,_mt_22940",,2254.73,
16dc5a6e-a789-4770-95ec-024ae64b9b37,daniel_savage,nathan94@yahoo.com,7099917381,"460_derrick_flats_suite_697,_west_michelle,_wi_11093",,918.19,
97affdcd-26a1-4f29-a85c-ecb9ed6d216d,benjamin_glass,bobbyvargas@yahoo.com,001963637262942066,"808_davis_ford_apt._380,_west_audreybury,_ga_08920",1994-09-09,299.96,
08ffeab0-0750-42d6-abac-f712d6a919e8,shannon_nguyen,null,,"7831_parker_loop_suite_240,_new_lisaberg,_la_61999",,6393.11,
5021d3fc-7ff3-4818-8bab-b4147d1d3494,cynthla_murray,morseronald@gmail.coe,2028123710728,"0416_cortez_springs_suite_e59,_anneburgh,_la_69084",,45.42,
c6a90598-5d34-4833-9b59-2a199ea6ed4a,ericl_brown,alexandriajmmenez@hotmail.com,945511810,"03173_anthony_row,_barretthaven,_ul_77872",,7788.48,
ab05347f-d556-437d-8f08-81ee8011316b,andrea_hensley,esmith@johnston-berry.biz,16052975161369,"4535_charles_roads,_new_williamstad,_va_85100",1994-04-06,9731.43,
bdd640fb-0667-4ad1-9c80-317fa3b1799d,daniel_doyle,fjohnson@hall.com,13863794026,"51161_abbott_rapids,_lindsaymouth,_de_50116",,6397.87,
ceb380ac-e223-4389-b23e-d1fc9b9f9efe,angelo_stafford,ustewrrt@gmail.com,077046112,"90409_ehonda_haven_apt._608,_west_deannaland,_ct_54906",,2139.41,
265cb9d9-8962-4f6e-929c-93b333c08bf1,scott_ramos,gdavis@stokes-chavez.net,790874064039106,"017_justin_falls,_port_darlene,_sd_55598",,2677.11,
19fbded2-4da1-4b02-8a2c-78302cdb1625,caitlin_gilmore,nwilson@moore-tran.info,0014312710267672,"9927_tara_skyway_suite_515,_east_dennisport,_mo_20094",1946-07-07,2283.68,
ffdb3a38-52e6-4f74-950b-d1d8f882c326,ronald_sanchez,anthony33@golden.com,0430977688,"unit_3628_box_9696,_dpo_ap_34775",,8024.33,
0002572a-1130-48f5-9d5d-8f6533611134,spencer_meyer,dalejohnson@wallace.biz,23849791620223,"7441_richardson_harbor,_cruzville,_mt_56184",,6543.22,
13b2d1ab-f4e5-40aa-b550-4c5249d2cac0,donald_terry,nancymeyer@hotmail.com,4682756704,"85695_tucker_shores,_ellisshire,_wy_40673",,2209.97,
e9b5c5cf-d766-4cda-be04-90593985fb62,travis_holland,scantu@thornton.info,7826398214,"8404_monroe_prairie_suite_278,_reedside,_nd_49942",1969-12-12,3409.1,
7928913d-51f8-4167-b96c-39ad6b35a9b9,sandra_white,telliott@powell.com,794296882769704,"14196_michael_cape_suite_832,_mitchellside,_in_44188",,2499.49,
b5def807-4a96-4478-a72b-dddd511eeeb8,matthew_nelson,julie87@yahoo.com,2023413261,"006_dalton_river_apt._164,_east_joan,_sc_17070",,2991.46,
503be788-2d44-4af8-bc94-76b1a18b5d15,abigail_hill,tracygallagher@anderson.biz,67600835058300,"54216_jackson_view,_west_stacymouth,_nc_78668",,480.69,
8ac35ac4-5dea-4737-bdab-3441d2c2a960,amandu_ball,pgarcia@enans.info,517139596292,"95849_mario_squares,_keitbview,_ny_89538",1994-08-06,2298.19,
d9caa609-ef43-4b80-bc85-630c94517f78,taylor_cruz,tiffanysmith@johnson.com,9775396737,"48552_peterson_well_suite_871,_kathrynview,_wy_48397",,9762.3,
